Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
2019-11-12,3:00 AM,75 F,70 F,83 %,NNW,8 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-12,3:30 AM,77 F,70 F,78 %,WNW,8 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-12,4:00 AM,79 F,70 F,74 %,NW,8 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-12,4:30 AM,81 F,68 F,65 %,NW,7 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-12,5:00 AM,81 F,68 F,65 %,NNW,7 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-12,5:30 AM,82 F,68 F,62 %,NW,7 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-12,6:00 AM,82 F,68 F,62 %,NW,7 mph,0 mph,29.90 in,0.0 in,Haze
2019-11-12,6:30 AM,84 F,68 F,58 %,N,7 mph,0 mph,29.90 in,0.0 in,Haze
2019-11-12,7:00 AM,84 F,68 F,58 %,NNE,7 mph,0 mph,29.87 in,0.0 in,Haze
2019-11-12,7:30 AM,84 F,68 F,58 %,NNW,6 mph,0 mph,29.87 in,0.0 in,Haze
2019-11-12,8:00 AM,84 F,66 F,55 %,NNW,7 mph,0 mph,29.84 in,0.0 in,Haze
2019-11-12,8:30 AM,84 F,66 F,55 %,NNW,7 mph,0 mph,29.84 in,0.0 in,Haze
2019-11-12,9:00 AM,84 F,66 F,55 %,NNW,7 mph,0 mph,29.84 in,0.0 in,Haze
2019-11-12,9:30 AM,84 F,66 F,55 %,NNW,5 mph,0 mph,29.84 in,0.0 in,Haze
2019-11-12,10:00 AM,84 F,64 F,51 %,NW,6 mph,0 mph,29.84 in,0.0 in,Haze
2019-11-12,10:30 AM,82 F,64 F,54 %,N,5 mph,0 mph,29.81 in,0.0 in,Haze
2019-11-12,11:00 AM,81 F,66 F,61 %,NNW,3 mph,0 mph,29.81 in,0.0 in,Haze
2019-11-12,11:30 AM,79 F,66 F,65 %,N,3 mph,0 mph,29.84 in,0.0 in,Haze
2019-11-12,12:00 PM,79 F,64 F,61 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Haze
2019-11-12,12:30 PM,77 F,64 F,65 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Haze
2019-11-12,1:00 PM,75 F,64 F,69 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Haze
2019-11-12,1:30 PM,75 F,64 F,69 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Haze
2019-11-12,2:00 PM,73 F,68 F,83 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Haze
2019-11-12,2:30 PM,72 F,68 F,88 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Haze
2019-11-12,3:00 PM,72 F,68 F,88 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Haze
2019-11-12,3:30 PM,70 F,68 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-12,4:00 PM,70 F,68 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-12,4:30 PM,70 F,68 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-12,5:00 PM,70 F,68 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Fog
2019-11-12,5:30 PM,70 F,68 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Fog
2019-11-12,6:00 PM,68 F,66 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Fog
2019-11-12,6:30 PM,68 F,66 F,94 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Fog
2019-11-12,7:00 PM,68 F,66 F,94 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Fog
2019-11-12,7:30 PM,68 F,66 F,94 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Fog
2019-11-12,8:00 PM,68 F,66 F,94 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Fog
2019-11-12,8:30 PM,68 F,66 F,94 %,NW,3 mph,0 mph,29.90 in,0.0 in,Fog
2019-11-12,9:00 PM,68 F,66 F,94 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Fog
2019-11-12,9:30 PM,68 F,66 F,94 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Fog
2019-11-12,10:00 PM,68 F,66 F,94 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Fog
2019-11-12,10:30 PM,68 F,66 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-11-12,11:00 PM,68 F,66 F,94 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Fog
2019-11-12,11:30 PM,66 F,64 F,94 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Fog
2019-11-13,12:00 AM,66 F,64 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Fog
2019-11-13,12:30 AM,66 F,64 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Fog
2019-11-13,1:00 AM,66 F,64 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Fog
2019-11-13,1:30 AM,66 F,64 F,94 %,NW,3 mph,0 mph,29.96 in,0.0 in,Fog
2019-11-13,2:00 AM,68 F,64 F,88 %,NNW,3 mph,0 mph,29.96 in,0.0 in,Fog
2019-11-13,2:30 AM,70 F,66 F,88 %,NNW,3 mph,0 mph,29.98 in,0.0 in,Fog
2019-11-13,3:00 AM,72 F,66 F,83 %,NNW,6 mph,0 mph,29.98 in,0.0 in,Fog
2019-11-13,3:30 AM,75 F,66 F,73 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Fog
2019-11-13,4:00 AM,77 F,68 F,74 %,NNW,7 mph,0 mph,29.98 in,0.0 in,Haze
2019-11-13,4:30 AM,77 F,68 F,74 %,N,7 mph,0 mph,29.98 in,0.0 in,Haze
2019-11-13,5:00 AM,79 F,68 F,69 %,N,6 mph,0 mph,29.96 in,0.0 in,Haze
2019-11-13,5:30 AM,81 F,68 F,65 %,NNW,7 mph,0 mph,29.96 in,0.0 in,Haze
2019-11-13,6:00 AM,81 F,68 F,65 %,N,7 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-13,6:30 AM,82 F,68 F,62 %,N,7 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-13,7:00 AM,82 F,68 F,62 %,N,6 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-13,7:30 AM,84 F,68 F,58 %,NW,6 mph,0 mph,29.90 in,0.0 in,Haze
2019-11-13,8:00 AM,84 F,68 F,58 %,NNW,6 mph,0 mph,29.90 in,0.0 in,Haze
2019-11-13,8:30 AM,84 F,68 F,58 %,NW,5 mph,0 mph,29.90 in,0.0 in,Haze
2019-11-13,9:00 AM,84 F,68 F,58 %,NNE,5 mph,0 mph,29.87 in,0.0 in,Haze
2019-11-13,9:30 AM,84 F,68 F,58 %,N,5 mph,0 mph,29.87 in,0.0 in,Haze
2019-11-13,10:00 AM,82 F,68 F,62 %,N,5 mph,0 mph,29.87 in,0.0 in,Haze
2019-11-13,10:30 AM,82 F,68 F,62 %,N,5 mph,0 mph,29.87 in,0.0 in,Haze
2019-11-13,11:00 AM,82 F,68 F,62 %,NW,5 mph,0 mph,29.90 in,0.0 in,Haze
2019-11-13,11:30 AM,81 F,68 F,65 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Haze
2019-11-13,12:00 PM,79 F,68 F,69 %,NW,3 mph,0 mph,29.90 in,0.0 in,Haze
2019-11-13,12:30 PM,79 F,68 F,69 %,WNW,3 mph,0 mph,29.90 in,0.0 in,Haze
2019-11-13,1:00 PM,79 F,68 F,69 %,NW,3 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-13,1:30 PM,77 F,68 F,74 %,NW,5 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-13,2:00 PM,75 F,68 F,78 %,NNW,3 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-13,2:30 PM,73 F,68 F,83 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-13,3:00 PM,73 F,68 F,83 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-13,3:30 PM,73 F,68 F,83 %,CALM,0 mph,0 mph,29.96 in,0.0 in,Haze
2019-11-13,4:00 PM,72 F,68 F,88 %,CALM,0 mph,0 mph,29.96 in,0.0 in,Haze
2019-11-13,4:30 PM,72 F,68 F,88 %,CALM,0 mph,0 mph,29.96 in,0.0 in,Haze
2019-11-13,5:00 PM,72 F,68 F,88 %,CALM,0 mph,0 mph,29.96 in,0.0 in,Haze
2019-11-13,5:30 PM,72 F,68 F,88 %,CALM,0 mph,0 mph,29.96 in,0.0 in,Haze
2019-11-13,6:00 PM,72 F,68 F,88 %,CALM,0 mph,0 mph,29.96 in,0.0 in,Haze
2019-11-13,6:30 PM,72 F,66 F,83 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-13,7:00 PM,72 F,66 F,83 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-13,7:30 PM,72 F,66 F,83 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-13,8:00 PM,72 F,66 F,83 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-13,8:30 PM,70 F,66 F,88 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-13,9:00 PM,70 F,66 F,88 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-13,9:30 PM,70 F,66 F,88 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-13,10:00 PM,70 F,66 F,88 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-13,10:30 PM,70 F,66 F,88 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Haze
2019-11-13,11:00 PM,68 F,64 F,88 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-13,11:30 PM,68 F,64 F,88 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-14,12:00 AM,68 F,64 F,88 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-14,12:30 AM,68 F,64 F,88 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-14,1:00 AM,68 F,64 F,88 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-14,1:30 AM,68 F,64 F,88 %,NNW,3 mph,0 mph,29.96 in,0.0 in,Haze
2019-11-14,2:00 AM,70 F,64 F,83 %,NNW,5 mph,0 mph,29.96 in,0.0 in,Haze
2019-11-14,2:30 AM,72 F,66 F,83 %,N,7 mph,0 mph,29.96 in,0.0 in,Haze
2019-11-14,3:00 AM,73 F,66 F,78 %,N,6 mph,0 mph,29.98 in,0.0 in,Haze
2019-11-14,3:30 AM,75 F,66 F,73 %,NNW,6 mph,0 mph,29.98 in,0.0 in,Haze
2019-11-14,4:00 AM,77 F,68 F,74 %,NNW,6 mph,0 mph,29.98 in,0.0 in,Haze
2019-11-14,4:30 AM,79 F,68 F,69 %,N,7 mph,0 mph,29.96 in,0.0 in,Haze
2019-11-14,5:00 AM,81 F,70 F,70 %,N,5 mph,0 mph,29.96 in,0.0 in,Haze
2019-11-14,5:30 AM,82 F,72 F,70 %,NNE,5 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-14,6:00 AM,82 F,72 F,70 %,NW,6 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-14,6:30 AM,82 F,72 F,70 %,N,6 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-14,7:00 AM,84 F,72 F,66 %,N,6 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-14,7:30 AM,84 F,72 F,66 %,NNW,7 mph,0 mph,29.90 in,0.0 in,Haze
2019-11-14,8:00 AM,84 F,72 F,66 %,NNW,6 mph,0 mph,29.90 in,0.0 in,Haze
2019-11-14,8:30 AM,84 F,72 F,66 %,N,8 mph,0 mph,29.87 in,0.0 in,Haze
2019-11-14,9:00 AM,84 F,72 F,66 %,N,6 mph,0 mph,29.87 in,0.0 in,Haze
2019-11-14,9:30 AM,84 F,72 F,66 %,NNW,6 mph,0 mph,29.87 in,0.0 in,Haze
2019-11-14,10:00 AM,82 F,72 F,70 %,N,7 mph,0 mph,29.87 in,0.0 in,Haze
2019-11-14,10:30 AM,82 F,72 F,70 %,N,5 mph,0 mph,29.87 in,0.0 in,Haze
2019-11-14,11:00 AM,81 F,72 F,74 %,N,3 mph,0 mph,29.87 in,0.0 in,Haze
2019-11-14,11:30 AM,81 F,70 F,70 %,NNW,3 mph,0 mph,29.87 in,0.0 in,Haze
2019-11-14,12:00 PM,79 F,70 F,74 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Haze
2019-11-14,12:30 PM,77 F,70 F,78 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Haze
2019-11-14,1:00 PM,77 F,70 F,78 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Haze
2019-11-14,1:30 PM,75 F,70 F,83 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Haze
2019-11-14,2:00 PM,75 F,70 F,83 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Haze
2019-11-14,2:30 PM,75 F,70 F,83 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-14,3:00 PM,75 F,70 F,83 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-14,3:30 PM,75 F,70 F,83 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-14,4:00 PM,75 F,70 F,83 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Fog
2019-11-14,4:30 PM,75 F,70 F,83 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Fog
2019-11-14,5:00 PM,75 F,70 F,83 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Fog
2019-11-14,5:30 PM,73 F,70 F,88 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Fog
2019-11-14,6:00 PM,73 F,70 F,88 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Fog
2019-11-14,6:30 PM,73 F,70 F,88 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Fog
2019-11-14,7:00 PM,73 F,70 F,88 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Fog
2019-11-14,7:30 PM,72 F,68 F,88 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Fog
2019-11-14,8:00 PM,72 F,68 F,88 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Fog
2019-11-14,8:30 PM,72 F,68 F,88 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-11-14,9:00 PM,72 F,68 F,88 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Fog
2019-11-14,9:30 PM,72 F,68 F,88 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-11-14,10:00 PM,72 F,68 F,88 %,NW,2 mph,0 mph,29.87 in,0.0 in,Fog
2019-11-14,10:30 PM,72 F,68 F,88 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-11-14,11:00 PM,72 F,68 F,88 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-11-14,11:30 PM,70 F,66 F,88 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-11-15,12:00 AM,70 F,66 F,88 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-11-15,12:30 AM,68 F,66 F,94 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Fog
2019-11-15,1:00 AM,70 F,66 F,88 %,NNW,3 mph,0 mph,29.90 in,0.0 in,Fog
2019-11-15,1:30 AM,72 F,68 F,88 %,NNW,5 mph,0 mph,29.90 in,0.0 in,Fog
2019-11-15,2:00 AM,72 F,70 F,94 %,NNW,5 mph,0 mph,29.93 in,0.0 in,Fog
2019-11-15,2:30 AM,73 F,70 F,88 %,N,6 mph,0 mph,29.96 in,0.0 in,Fog
2019-11-15,3:00 AM,75 F,72 F,89 %,N,7 mph,0 mph,29.96 in,0.0 in,Fog
2019-11-15,3:30 AM,79 F,72 F,78 %,N,8 mph,0 mph,29.96 in,0.0 in,Haze
2019-11-15,4:00 AM,79 F,72 F,78 %,NNE,6 mph,0 mph,29.96 in,0.0 in,Haze
2019-11-15,4:30 AM,81 F,72 F,74 %,N,3 mph,0 mph,29.96 in,0.0 in,Haze
2019-11-15,5:00 AM,82 F,70 F,66 %,NNW,5 mph,0 mph,29.96 in,0.0 in,Haze
2019-11-15,5:30 AM,84 F,70 F,62 %,NW,6 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-15,6:00 AM,84 F,70 F,62 %,NNE,3 mph,0 mph,29.90 in,0.0 in,Haze
2019-11-15,6:30 AM,86 F,70 F,58 %,N,7 mph,0 mph,29.90 in,0.0 in,Haze
2019-11-15,7:00 AM,86 F,70 F,58 %,NNW,5 mph,0 mph,29.87 in,0.0 in,Haze
2019-11-15,7:30 AM,86 F,70 F,58 %,NW,6 mph,0 mph,29.87 in,0.0 in,Haze
2019-11-15,8:00 AM,88 F,70 F,55 %,NW,6 mph,0 mph,29.87 in,0.0 in,Haze
2019-11-15,8:30 AM,88 F,70 F,55 %,NW,6 mph,0 mph,29.84 in,0.0 in,Haze
2019-11-15,9:00 AM,88 F,70 F,55 %,NNW,7 mph,0 mph,29.84 in,0.0 in,Haze
2019-11-15,9:30 AM,88 F,68 F,52 %,NW,6 mph,0 mph,29.84 in,0.0 in,Haze
2019-11-15,10:00 AM,86 F,68 F,55 %,NW,6 mph,0 mph,29.84 in,0.0 in,Haze
2019-11-15,10:30 AM,86 F,68 F,55 %,NW,6 mph,0 mph,29.84 in,0.0 in,Haze
2019-11-15,11:00 AM,84 F,68 F,58 %,NW,6 mph,0 mph,29.84 in,0.0 in,Haze
2019-11-15,11:30 AM,82 F,70 F,66 %,NW,3 mph,0 mph,29.84 in,0.0 in,Haze
2019-11-15,12:00 PM,81 F,70 F,70 %,NW,3 mph,0 mph,29.84 in,0.0 in,Haze
2019-11-15,12:30 PM,81 F,70 F,70 %,NW,3 mph,0 mph,29.87 in,0.0 in,Haze
2019-11-15,1:00 PM,79 F,70 F,74 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Haze
2019-11-15,1:30 PM,79 F,70 F,74 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Haze
2019-11-15,2:00 PM,77 F,70 F,78 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Haze
2019-11-15,2:30 PM,77 F,70 F,78 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Haze
2019-11-15,3:00 PM,77 F,70 F,78 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Haze
2019-11-15,3:30 PM,77 F,70 F,78 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Haze
2019-11-15,4:00 PM,75 F,70 F,83 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Haze
2019-11-15,4:30 PM,75 F,70 F,83 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Haze
2019-11-15,5:00 PM,73 F,70 F,88 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Haze
2019-11-15,5:30 PM,73 F,70 F,88 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Haze
2019-11-15,6:00 PM,73 F,70 F,88 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Haze
2019-11-15,6:30 PM,73 F,70 F,88 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Haze
2019-11-15,7:00 PM,73 F,70 F,88 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Haze
2019-11-15,7:30 PM,72 F,70 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-11-15,8:00 PM,72 F,70 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-11-15,8:30 PM,72 F,70 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-11-15,9:00 PM,70 F,68 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-11-15,9:30 PM,70 F,68 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-11-15,10:00 PM,70 F,68 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-11-15,10:30 PM,68 F,66 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-11-15,11:00 PM,68 F,66 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-11-15,11:30 PM,68 F,66 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-11-16,12:00 AM,68 F,66 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-11-16,12:30 AM,68 F,66 F,94 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Fog
2019-11-16,1:00 AM,68 F,66 F,94 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Fog
2019-11-16,1:30 AM,68 F,66 F,94 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Fog
2019-11-16,2:00 AM,70 F,68 F,94 %,NNW,3 mph,0 mph,29.93 in,0.0 in,Fog
2019-11-16,2:30 AM,72 F,70 F,94 %,NNW,5 mph,0 mph,29.93 in,0.0 in,Fog
2019-11-16,3:00 AM,75 F,70 F,83 %,N,6 mph,0 mph,29.96 in,0.0 in,Haze
2019-11-16,3:30 AM,77 F,70 F,78 %,N,6 mph,0 mph,29.96 in,0.0 in,Haze
2019-11-16,4:00 AM,79 F,70 F,74 %,NE,6 mph,0 mph,29.96 in,0.0 in,Haze
2019-11-16,4:30 AM,81 F,70 F,70 %,N,7 mph,0 mph,29.96 in,0.0 in,Haze
2019-11-16,5:00 AM,82 F,70 F,66 %,N,7 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-16,5:30 AM,82 F,70 F,66 %,N,8 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-16,6:00 AM,84 F,70 F,62 %,N,7 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-16,6:30 AM,84 F,70 F,62 %,NNW,7 mph,0 mph,29.90 in,0.0 in,Haze
2019-11-16,7:00 AM,84 F,70 F,62 %,NNW,5 mph,0 mph,29.90 in,0.0 in,Haze
2019-11-16,7:30 AM,86 F,70 F,58 %,NNW,6 mph,0 mph,29.87 in,0.0 in,Haze
2019-11-16,8:00 AM,86 F,70 F,58 %,N,6 mph,0 mph,29.84 in,0.0 in,Haze
2019-11-16,8:30 AM,86 F,70 F,58 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Haze
2019-11-16,9:00 AM,86 F,70 F,58 %,NNE,3 mph,0 mph,29.84 in,0.0 in,Haze
2019-11-16,9:30 AM,86 F,70 F,58 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Haze
2019-11-16,10:00 AM,86 F,70 F,58 %,NNW,3 mph,0 mph,29.84 in,0.0 in,Haze
2019-11-16,10:30 AM,84 F,70 F,62 %,NNW,3 mph,0 mph,29.84 in,0.0 in,Haze
2019-11-16,11:00 AM,82 F,70 F,66 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Haze
2019-11-16,11:30 AM,82 F,70 F,66 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Haze
2019-11-16,12:00 PM,81 F,70 F,70 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Haze
2019-11-16,12:30 PM,81 F,68 F,65 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Haze
2019-11-16,1:00 PM,79 F,70 F,74 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Haze
2019-11-16,1:30 PM,77 F,70 F,78 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Haze
2019-11-16,2:00 PM,75 F,70 F,83 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Haze
2019-11-16,2:30 PM,73 F,72 F,94 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Haze
2019-11-16,3:00 PM,73 F,72 F,94 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Haze
2019-11-16,3:30 PM,73 F,72 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-16,4:00 PM,72 F,70 F,94 %,NNW,3 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-16,4:30 PM,72 F,70 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-16,5:00 PM,72 F,70 F,94 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Haze
2019-11-16,5:30 PM,72 F,70 F,94 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Fog
2019-11-16,6:00 PM,72 F,70 F,94 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Fog
2019-11-16,6:30 PM,70 F,68 F,94 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Fog
2019-11-16,7:00 PM,70 F,68 F,94 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Fog
2019-11-16,7:30 PM,68 F,66 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-11-16,8:00 PM,68 F,66 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-11-16,8:30 PM,68 F,66 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-11-16,9:00 PM,68 F,64 F,88 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-11-16,9:30 PM,68 F,66 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-11-16,10:00 PM,68 F,66 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-11-16,10:30 PM,68 F,66 F,94 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Fog
2019-11-16,11:00 PM,68 F,66 F,94 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Fog
2019-11-16,11:30 PM,66 F,64 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-11-17,12:00 AM,66 F,64 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-11-17,12:30 AM,66 F,64 F,94 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Fog
2019-11-17,1:00 AM,66 F,64 F,94 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Fog
2019-11-17,1:30 AM,68 F,66 F,94 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Fog
2019-11-17,2:00 AM,70 F,66 F,88 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Fog
2019-11-17,2:30 AM,72 F,68 F,88 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Fog
2019-11-17,3:00 AM,72 F,68 F,88 %,W,5 mph,0 mph,29.96 in,0.0 in,Fog
2019-11-17,3:30 AM,72 F,68 F,88 %,W,3 mph,0 mph,29.93 in,0.0 in,Fog
2019-11-17,4:00 AM,75 F,70 F,83 %,WNW,3 mph,0 mph,29.93 in,0.0 in,Fog
2019-11-17,4:30 AM,79 F,70 F,74 %,WNW,5 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-17,5:00 AM,81 F,70 F,70 %,WNW,6 mph,0 mph,29.93 in,0.0 in,Haze
2019-11-17,5:30 AM,82 F,70 F,66 %,W,6 mph,0 mph,29.90 in,0.0 in,Haze
2019-11-17,6:00 AM,84 F,70 F,62 %,WNW,7 mph,0 mph,29.90 in,0.0 in,Haze
2019-11-17,6:30 AM,84 F,68 F,58 %,NW,8 mph,0 mph,29.90 in,0.0 in,Haze
2019-11-17,7:00 AM,84 F,66 F,55 %,NNW,8 mph,0 mph,29.87 in,0.0 in,Haze
2019-11-17,7:30 AM,84 F,66 F,55 %,N,7 mph,0 mph,29.87 in,0.0 in,Haze
